11/25/2020,83563,27.716666666666665,
11/25/2020,83629,27.57,
11/25/2020,83695,27.423333333333332,
11/25/2020,83761,27.116666666666667,
11/25/2020,83828,26.946666666666665,
11/25/2020,83894,26.72,
11/25/2020,83960,26.62,
11/25/2020,84026,26.453333333333333,
11/25/2020,84092,26.363333333333333,
11/25/2020,84158,26.263333333333332,
11/25/2020,84224,26.143333333333334,
11/25/2020,84290,26.046666666666667,
11/25/2020,84356,25.963333333333335,
11/25/2020,84422,25.89,
11/25/2020,84489,25.8,
11/25/2020,84555,25.71,
11/25/2020,84621,25.633333333333333,
11/25/2020,84687,25.606666666666666,
11/25/2020,84753,25.496666666666666,
11/25/2020,84819,25.30666666666667,
11/25/2020,84885,25.613333333333333,
11/25/2020,84951,27.133333333333333,
11/25/2020,85017,29.1,
11/25/2020,85083,31.043333333333333,
11/25/2020,85150,32.75,
11/25/2020,85216,34.156666666666666,
11/25/2020,85282,35.306666666666665,
11/25/2020,85348,36.223333333333336,
11/25/2020,85414,36.943333333333335,
11/25/2020,85480,37.52333333333333,
11/25/2020,85546,37.973333333333336,
11/25/2020,85612,38.37,
11/25/2020,85678,38.556666666666665,
11/25/2020,85744,37.986666666666665,
11/25/2020,85781,37.64666666666667,
11/25/2020,85847,37.10333333333333,
11/25/2020,85882,36.70666666666666,
11/25/2020,85900,36.51,
11/25/2020,85938,36.06666666666667,
11/25/2020,85968,35.77,
11/25/2020,86033,34.98,
11/25/2020,86098,34.31333333333333,
11/25/2020,86163,32.763333333333335,
11/25/2020,86227,31.8,
11/25/2020,86292,31.0,
