11/27/2020,52553,27.593333333333334,
11/27/2020,52620,30.816666666666666,
11/27/2020,52688,33.596666666666664,
11/27/2020,52755,35.85666666666667,
11/27/2020,52822,37.68,
11/27/2020,52890,39.17333333333333,
11/27/2020,52957,40.34,
11/27/2020,53024,41.29,
11/27/2020,53092,42.0,
11/27/2020,53159,42.65,
11/27/2020,53226,43.196666666666665,
11/27/2020,53294,43.666666666666664,
11/27/2020,53361,44.14333333333333,
11/27/2020,53428,44.556666666666665,
11/27/2020,53496,44.903333333333336,
11/27/2020,53563,45.233333333333334,
11/27/2020,53631,45.49333333333333,
11/27/2020,53698,44.97,
11/27/2020,53765,41.983333333333334,
11/27/2020,53833,37.38333333333333,
11/27/2020,53900,34.24333333333333,
11/27/2020,53967,32.11666666666667,
11/27/2020,54035,30.59,
11/27/2020,54102,29.253333333333334,
11/27/2020,54169,28.343333333333334,
11/27/2020,54237,27.633333333333333,
11/27/2020,54304,26.98,
11/27/2020,54372,29.03,
11/27/2020,54439,32.67,
11/27/2020,54506,35.836666666666666,
11/27/2020,54574,38.33,
11/27/2020,54641,40.17333333333333,
11/27/2020,54708,41.6,
11/27/2020,54776,42.733333333333334,
11/27/2020,54843,43.586666666666666,
11/27/2020,54910,44.18333333333333,
11/27/2020,54978,44.733333333333334,
11/27/2020,55045,45.21333333333333,
11/27/2020,55113,45.60666666666667,
11/27/2020,55180,45.983333333333334,
11/27/2020,55247,46.35,
11/27/2020,55315,46.70666666666666,
11/27/2020,55382,46.97,
11/27/2020,55449,47.276666666666664,
11/27/2020,55517,47.53,
11/27/2020,55584,47.71,
11/27/2020,55651,46.19,
11/27/2020,55719,44.82333333333333,
11/27/2020,55786,43.53333333333333,
11/27/2020,55853,42.07333333333333,
11/27/2020,55921,41.06333333333333,
11/27/2020,55988,40.11,
11/27/2020,56056,39.23,
11/27/2020,56123,38.233333333333334,
11/27/2020,56190,37.46333333333333,
11/27/2020,56258,36.64666666666667,
11/27/2020,56325,35.87,
11/27/2020,56392,35.03666666666667,
11/27/2020,56460,34.336666666666666,
11/27/2020,56527,33.876666666666665,
11/27/2020,56594,33.18666666666667,
11/27/2020,56662,32.57,
11/27/2020,56729,32.10333333333333,
11/27/2020,56797,31.616666666666667,
11/27/2020,56864,31.226666666666667,
11/27/2020,56931,30.85,
11/27/2020,56999,30.61,
11/27/2020,57066,30.26,
11/27/2020,57133,30.09,
11/27/2020,57201,29.803333333333335,
11/27/2020,57268,29.65,
11/27/2020,57336,29.426666666666666,
11/27/2020,57403,29.263333333333332,
11/27/2020,57470,29.083333333333332,
11/27/2020,57538,28.906666666666666,
11/27/2020,57605,28.713333333333335,
11/27/2020,57672,28.55,
11/27/2020,57740,28.413333333333334,
11/27/2020,57807,28.26,
11/27/2020,57874,28.106666666666666,
11/27/2020,57942,27.96,
11/27/2020,58009,27.836666666666666,
11/27/2020,58076,27.69,
11/27/2020,58144,27.56,
11/27/2020,58211,27.44,
11/27/2020,58279,27.34,
11/27/2020,58346,27.24,
11/27/2020,58414,27.096666666666668,
11/27/2020,58481,26.996666666666666,
11/27/2020,58548,26.92,
11/27/2020,58616,26.81,
11/27/2020,58683,26.71,
11/27/2020,58751,26.63,
11/27/2020,58818,26.52,
11/27/2020,58885,26.436666666666667,
11/27/2020,58953,26.35333333333333,
11/27/2020,59020,26.263333333333332,
11/27/2020,59087,26.196666666666665,
11/27/2020,59155,26.076666666666668,
11/27/2020,59222,26.03,
11/27/2020,59289,25.933333333333334,
11/27/2020,59357,25.85,
11/27/2020,59424,25.776666666666667,
11/27/2020,59492,25.71,
11/27/2020,59559,25.666666666666668,
11/27/2020,59626,25.58,
11/27/2020,59694,25.523333333333333,
11/27/2020,59761,25.47,
11/27/2020,59828,25.383333333333333,
11/27/2020,59896,25.33,
11/27/2020,59963,25.276666666666667,
11/27/2020,60031,25.233333333333334,
11/27/2020,60098,25.186666666666667,
11/27/2020,60165,25.126666666666665,
11/27/2020,60233,25.086666666666666,
11/27/2020,60300,25.053333333333335,
11/27/2020,60367,25.01,
11/27/2020,60435,24.976666666666667,
11/27/2020,60502,24.94333333333333,
11/27/2020,75017,23.916666666666668,
11/27/2020,75085,23.866666666666667,
11/27/2020,75152,23.826666666666668,
11/27/2020,75219,23.8,
11/27/2020,75287,24.45,
11/27/2020,75354,28.44,
11/27/2020,75421,32.653333333333336,
11/27/2020,75489,36.13,
11/27/2020,75556,38.78,
11/27/2020,75623,40.75,
11/27/2020,75691,42.24666666666667,
11/27/2020,75758,43.42,
11/27/2020,75826,44.276666666666664,
11/27/2020,75893,44.973333333333336,
11/27/2020,75960,44.18666666666667,
11/27/2020,76028,41.46,
11/27/2020,76095,38.07333333333333,
11/27/2020,76162,35.43333333333333,
11/27/2020,76230,33.88,
11/27/2020,76297,32.51,
11/27/2020,76365,31.593333333333334,
11/27/2020,76432,30.743333333333332,
11/27/2020,76499,29.94333333333333,
11/27/2020,76567,29.126666666666665,
11/27/2020,76634,28.653333333333332,
11/27/2020,76701,28.316666666666666,
11/27/2020,76769,27.93,
11/27/2020,76836,27.496666666666666,
11/27/2020,76903,27.223333333333333,
11/27/2020,76971,26.983333333333334,
11/27/2020,77038,26.736666666666668,
11/27/2020,77105,26.53,
11/27/2020,77173,26.31,
11/27/2020,77240,26.02,
11/27/2020,77308,26.783333333333335,
11/27/2020,77375,30.713333333333335,
11/27/2020,77442,34.72,
11/27/2020,77510,37.86,
11/27/2020,77577,40.18666666666667,
11/27/2020,77644,41.91,
11/27/2020,77712,43.21333333333333,
11/27/2020,77779,44.17,
11/27/2020,77847,44.97,
11/27/2020,77914,45.54,
11/27/2020,77981,46.00666666666667,
11/27/2020,78049,46.43666666666667,
11/27/2020,78116,46.763333333333335,
11/27/2020,78183,47.053333333333335,
11/27/2020,78251,47.306666666666665,
11/27/2020,78318,47.49,
11/27/2020,78385,45.846666666666664,
11/27/2020,78453,43.38,
11/27/2020,78520,40.3,
11/27/2020,78588,37.836666666666666,
11/27/2020,78655,36.17,
11/27/2020,78722,34.81333333333333,
11/27/2020,78790,33.596666666666664,
11/27/2020,78857,32.64,
11/27/2020,78924,31.856666666666666,
11/27/2020,78992,31.213333333333335,
11/27/2020,79059,30.566666666666666,
11/27/2020,79126,30.143333333333334,
11/27/2020,79194,29.173333333333332,
11/27/2020,79261,28.39666666666667,
11/27/2020,79329,27.763333333333332,
11/27/2020,79396,27.286666666666665,
11/27/2020,79463,26.846666666666668,
11/27/2020,79531,26.423333333333332,
11/27/2020,79598,27.05,
11/27/2020,79665,31.266666666666666,
11/27/2020,79733,35.42333333333333,
11/27/2020,79800,38.68333333333333,
11/27/2020,79868,41.10666666666667,
11/27/2020,79935,42.846666666666664,
11/27/2020,80002,44.13333333333333,
11/27/2020,80070,45.13333333333333,
11/27/2020,80137,45.81333333333333,
11/27/2020,80204,46.35,
11/27/2020,80272,46.766666666666666,
11/27/2020,80339,47.06,
11/27/2020,80406,47.34,
11/27/2020,80474,47.54666666666667,
11/27/2020,80541,47.78,
11/27/2020,80608,47.99,
11/27/2020,80676,48.126666666666665,
11/27/2020,80743,48.29666666666667,
11/27/2020,80811,48.42666666666667,
11/27/2020,80878,48.556666666666665,
11/27/2020,80945,47.653333333333336,
11/27/2020,81013,45.376666666666665,
11/27/2020,81080,42.166666666666664,
